Name,Country,Gender,Division,Swim,Bike,Run,Overall
"Chen, Felix",CHN,Male,M30-34,90.68333333333334,303.8666666666667,279.76666666666665,686.5666666666667
"Bauer, Tanja",DEU,Female,F40-44,86.63333333333334,335.0833333333333,252.21666666666667,686.6
"Simmons, Robert",USA,Male,M45-49,59.06666666666667,328.5833333333333,288.56666666666666,686.65
"Plant, Kristine",CAN,Female,F50-54,71.63333333333334,331.1333333333333,271.3833333333333,686.9166666666666
"Pereira, Marcos Eduardo",BRA,Male,M35-39,64.2,320.03333333333336,289.26666666666665,687.0166666666667
"Franks, Kevin",USA,Male,M40-44,74.3,314.25,283.8833333333333,687.2666666666667
"Humphries, Dale",USA,Male,M50-54,76.48333333333333,313.15,282.6666666666667,687.3666666666667
"Sedgwick, Dave",USA,Male,M40-44,68.98333333333333,329.7,272.35,687.6333333333333
"Fernandez, Luis",CRI,Male,M40-44,80.3,338.3,250.85,687.65
"Denston, Kevin",CAN,Male,M45-49,62.93333333333333,321.75,288.98333333333335,687.9
"Coetzer, Chantel",ZAF,Female,F30-34,73.4,338.1,260.95,688.0166666666667
"Jones, Mark",GBR,Male,M50-54,82.75,323.95,261.51666666666665,688.1
"Buxton, Pam",CAN,Female,F50-54,81.98333333333333,335.6333333333333,257.7,688.45
"Cabrera, Ariel",GTM,Male,M30-34,75.75,338.31666666666666,258.56666666666666,688.5333333333333
"Egan, Joseph",USA,Male,M35-39,81.71666666666667,337.3,255.25,688.55
"Kinder, Gordon",USA,Male,M35-39,76.13333333333334,320.05,277.5,688.95
"Kilinski, Robert",USA,Male,M60-64,85.63333333333334,332.95,252.08333333333334,689.1166666666667
"Donnelly, John",USA,Male,M35-39,81.75,345.85,247.85,689.15
"Klein, Bart",NLD,Male,M50-54,77,327.65,268.9166666666667,689.15
"Aube-Martin, Alexis",FRA,Male,M25-29,83.83333333333333,329.31666666666666,261.45,689.4
"Shelton, Kaleb",USA,Male,M18-24,77.13333333333334,355.1666666666667,247.58333333333334,689.8666666666667
"Kiser, Curtis",USA,Male,M50-54,67.88333333333334,320.85,289,690.0333333333333
"Ciaravino, Brian",USA,Male,M50-54,85.25,323.5833333333333,266.1166666666667,690.0666666666667
"Stone, Bryan",USA,Male,M40-44,69.81666666666666,315.4166666666667,293.5833333333333,690.2
"Morgan, Gareth",IRL,Male,M45-49,84.58333333333333,331.28333333333336,254.83333333333334,690.4166666666666
"Jaramillo Jaramillo, Juan Jose",ECU,Male,M30-34,72.51666666666667,321.48333333333335,285.21666666666664,690.5666666666667
"Johnson, Matthew",USA,Male,M40-44,80.1,352.3333333333333,241.85,690.7333333333333
"Morris, Justin",USA,Male,M40-44,64.7,338.48333333333335,276.21666666666664,690.7833333333333
"Bindi, Victor",USA,Male,M45-49,75.16666666666667,328.65,277.2,690.8166666666667
"Grant, Rusty",USA,Male,M40-44,56.88333333333333,330.95,291.7,691.5166666666667
"Baeza, Jorge",MEX,Male,M45-49,85.41666666666667,337.53333333333336,250.96666666666667,691.65
"Barkschat, Tobias",DEU,Male,M25-29,55.583333333333336,278.4166666666667,350.03333333333336,691.6833333333333
"Guieb, Rhoderick",PHL,Male,M35-39,80.76666666666667,335.96666666666664,258.25,691.9833333333333
"Rendos, Nicole",USA,Female,F30-34,72.63333333333334,349.21666666666664,255.45,692.6666666666666
"Huereca, David",MEX,Male,M45-49,65.63333333333334,333.1,281.06666666666666,692.8666666666667
"Rinderknecht, Joel",USA,Male,M40-44,60.666666666666664,315.26666666666665,297.3833333333333,692.9666666666667
"Johnson, Andrew",USA,Male,M35-39,85.35,329.6333333333333,260.4,693.1
"Tamson, Karen",USA,Female,F50-54,65.4,345.6333333333333,272.46666666666664,693.2666666666667
"Calderon, Ramiro",MEX,Male,M40-44,96.13333333333334,349.3666666666667,228.01666666666668,693.4166666666666
"Nunn, James",USA,Male,M40-44,56,327.3333333333333,297.45,693.4666666666667
"Macdougall, Alan",USA,Male,M50-54,80.08333333333333,334.93333333333334,264.15,693.7
"Ahern, Brian",USA,Male,M25-29,61.28333333333333,335.1333333333333,282.51666666666665,694.05
"Conway, Richard",GBR,Male,M45-49,76.45,320.01666666666665,280.51666666666665,694.2166666666667
"Rossi, Tina",CAN,Female,F45-49,72.43333333333334,333.5,276.6,694.2666666666667
"Roth, David",USA,Male,M45-49,69.88333333333334,323.8,287.05,694.3166666666667
"Cauwelier, Pascal",BEL,Male,M40-44,93.95,334.98333333333335,252.83333333333334,694.3833333333333
"Quintero, Carlos Miguel",VEN,Male,M35-39,73.88333333333334,348.48333333333335,254.71666666666667,694.4833333333333
"Berzovini, Mauro",ITA,Male,M35-39,89.43333333333334,330.4166666666667,263.8833333333333,694.7333333333333
"Dumouchelle, Shayne",CAN,Male,M35-39,76.18333333333334,304.21666666666664,301.78333333333336,694.8333333333334
"Ensalata, Adam",USA,Male,M30-34,86.21666666666667,311.5833333333333,281.71666666666664,694.85
"McMahon, Mike",USA,Male,M35-39,69.56666666666666,335.93333333333334,278.8833333333333,695.0666666666667
"Francis, Shannon",USA,Female,F40-44,81.73333333333333,345.26666666666665,259.03333333333336,695.1
"Soler, Francisco",USA,Male,M35-39,63.483333333333334,321.95,294.1333333333333,695.1333333333333
"Daniels, Brooke",USA,Female,F35-39,65.28333333333333,353,263.06666666666666,695.25
"Sambudio, Marcelo P",BRA,Male,M40-44,76.83333333333333,326.68333333333334,277.65,695.35
"Stanton, Jenn",USA,Female,F30-34,63.8,339.23333333333335,280.6,695.6
"Payne, Timothy",USA,Male,M30-34,69.9,372.71666666666664,237.28333333333333,695.7666666666667
"Wahl, James",USA,Male,M35-39,73.7,317,290.8333333333333,695.7833333333333
"Harris, Jamie",USA,Female,F40-44,64.33333333333333,336.8833333333333,285.23333333333335,695.9666666666667
"Uyeda, Mauricio",BRA,Male,M35-39,73.78333333333333,360.05,244.91666666666666,696
"McClintock, Andrew",USA,Male,M35-39,69.58333333333333,315.28333333333336,301,696
"Corbett, Justin",USA,Male,M40-44,60.233333333333334,335.1333333333333,288.96666666666664,696.2
"Prescott, Chris",USA,Male,M50-54,74.01666666666667,341.51666666666665,264.8666666666667,696.5166666666667
"Perrin, Virginie",FRA,Female,F35-39,75.08333333333333,342.46666666666664,269.8,696.5333333333333
"Bacon, Lynette",USA,Female,F50-54,62.68333333333333,323.48333333333335,297.01666666666665,696.6333333333333
"Tilley, Dave",GBR,Male,M35-39,75.66666666666667,341.03333333333336,263,696.7
"Grieb, Dan",USA,Male,M40-44,67.08333333333333,318.85,301.03333333333336,696.8
"Taraboletti, Aaron",USA,Male,M35-39,80.33333333333333,335.03333333333336,261.65,696.8333333333334
"Gordon, Marcus",USA,Male,M40-44,68.23333333333333,310.1666666666667,305.8333333333333,698.2
"Herrington, Brenda",USA,Female,F45-49,72.46666666666667,325.7,288.25,698.35
"West, Byron",USA,Male,M55-59,79.91666666666667,324.96666666666664,278.3666666666667,698.4
"Barker, Jimmy",USA,Male,M50-54,59.233333333333334,332.18333333333334,293.46666666666664,698.6666666666666
"Gerardi, Robert",USA,Male,M55-59,72.66666666666667,309.68333333333334,305.46666666666664,699.5
"Disli, Andrei",ROU,Male,M40-44,76.31666666666666,349.8666666666667,258.25,699.65
"Pittman, Tim",USA,Male,M40-44,66.18333333333334,306.1166666666667,315.15,699.9666666666667
"Flores Jimenez, Francisco",ECU,Male,M35-39,91.43333333333334,342.35,251.58333333333334,700.0333333333333
"Joffre, Clement",FRA,Male,M25-29,57.4,317.8666666666667,313.06666666666666,700.0333333333333
"Rogers, Benjamin",USA,Male,M40-44,63.31666666666667,327.8833333333333,297.25,700.5166666666667
"Diaz, Reagan",PHL,Male,M30-34,87.11666666666666,333.7,262.93333333333334,700.6833333333333
"Hage, Adam",USA,Male,M30-34,73.1,358.06666666666666,255.73333333333332,700.9
"Semle, Aron",USA,Male,M30-34,74.2,355.25,255.53333333333333,701.0666666666667
"Solana, Sebastian",ARG,Male,M40-44,74.5,324.51666666666665,283.96666666666664,701.6666666666666
"McLeish, Shawn",CAN,Male,M45-49,68.83333333333333,332.65,286.4,701.7333333333333
"Stroganov, Max",KAZ,Male,M40-44,85.78333333333333,325.1166666666667,272.48333333333335,701.75
"Saltin, Johan",SWE,Male,M50-54,68.21666666666667,333.01666666666665,288.3333333333333,702.1166666666667
"Altera, Allan",USA,Male,M50-54,56.733333333333334,310.56666666666666,322.8666666666667,702.4333333333333
"Baldo, Ruggero",ITA,Male,M40-44,88.28333333333333,331.18333333333334,270.21666666666664,702.8333333333334
"Kutzscher, Lia",CAN,Female,F50-54,76.51666666666667,328.6333333333333,283.8,702.9833333333333
"Brandt, Mark",USA,Male,M50-54,86.35,352.4,246.56666666666666,703.2166666666667
"Mendoza Davila, Flor Maria",ECU,Female,F35-39,72.11666666666666,331.4,286.15,703.3166666666667
"Rautiainen, Jarmo",FIN,Male,M45-49,68.18333333333334,329.75,296.1333333333333,703.3833333333333
"Wallace, Leslie",USA,Female,F40-44,68.31666666666666,342.6166666666667,282.1333333333333,704.0333333333333
"Stribling, Michael",USA,Male,M25-29,72.88333333333334,311.3333333333333,306.1,704.1333333333333
"Wallace, Mike",USA,Male,M55-59,78.46666666666667,359.4,249.7,704.15
"Soto, Cynthia",PRI,Female,F30-34,68.9,333.85,291.73333333333335,704.1666666666666
"Alegre, Rodrigo",MEX,Male,M40-44,78.68333333333334,353.85,254.08333333333334,704.2
"Philippe, Celine",FRA,Female,F40-44,77.86666666666666,339.53333333333336,272.4166666666667,704.4333333333333
"Holverson, Dallas",USA,Male,M50-54,83.78333333333333,329.4,275.76666666666665,704.8
"Vandiver, Bill",USA,Male,M50-54,72.5,327.05,292.96666666666664,705.2666666666667
"Mahakian, Chad",USA,Male,M30-34,58.2,323.1333333333333,308.6,705.4333333333333
"Ketcham, Paulina",USA,Female,F25-29,71,328.6333333333333,295.78333333333336,705.5
"Castaneda, Pablo",PER,Male,M45-49,68.93333333333334,355.3,266.06666666666666,705.9166666666666
"Seward, Courtney",USA,Female,F25-29,65.01666666666667,361.93333333333334,268.3833333333333,706.0166666666667
"McKinney, Greg",USA,Male,M30-34,82.55,344.3833333333333,260.8333333333333,706.0333333333333
"Yongue, Richard",USA,Male,M18-24,57.11666666666667,335,301.96666666666664,706.0333333333333
"Gomez, Rodrigo",MEX,Male,M30-34,74.48333333333333,375.2,239.51666666666668,706.3
"Constantine, Brian",USA,Male,M55-59,73.51666666666667,338.3333333333333,277.6333333333333,706.3666666666667
"Folmer, Alejandro",ARG,Male,M35-39,78.41666666666667,340.68333333333334,267.56666666666666,706.4333333333333
"Hobinger, Christian",AUT,Male,M50-54,81,304.03333333333336,309.26666666666665,706.4333333333333
"Poulson, Bo",USA,Male,M40-44,72.05,327.96666666666664,293,706.45
"Spansel, Ginger",USA,Female,F55-59,68.53333333333333,352.0833333333333,273.8,706.6333333333333
"Brooks, Scott",USA,Male,M45-49,74.41666666666667,345.6333333333333,275.85,706.6666666666666
"Buono, Agostino",ITA,Male,M30-34,76.23333333333333,352.3666666666667,262.3833333333333,707.0333333333333
"Greene, Duran",USA,Male,M30-34,58.78333333333333,301,338.65,707.15
"Vidinha, Rich",USA,Male,M35-39,88.95,346.2,249.13333333333333,707.3
"Shoup, Jody",USA,Female,F40-44,81.5,358.48333333333335,252.38333333333333,707.35
"Claveau, Paul",USA,Male,M45-49,62.13333333333333,342.3666666666667,289.46666666666664,707.3666666666667
"Garrison, Tyler",USA,Male,M35-39,83.23333333333333,349.28333333333336,252.66666666666666,707.4666666666667
"Karpitskaya, Yekaterina",USA,Female,F40-44,73.95,327.73333333333335,290.81666666666666,707.85
"Whelan, Alex",USA,Female,F18-24,56.28333333333333,318.5,325.3666666666667,708
"Arias Z, Alejandro",DOM,Male,M45-49,68.75,334.78333333333336,291.2,708.2
"Jordan, Jim",USA,Male,M40-44,60.25,345.23333333333335,283.3666666666667,708.2166666666667
"Whitman Jr, Paul",USA,Male,M45-49,82.1,327.2,283.65,708.3166666666667
"De Meo, Adriano",BRA,Male,M35-39,92.78333333333333,357.4,241.81666666666666,708.3833333333333
"Arnold, Scott",USA,Male,M35-39,81.55,348.3333333333333,261.4166666666667,708.3833333333333
